sim_1,sim_2,sim_3,sim_4,sim_5,sim_6,sim_7,sim_8,sim_9,sim_10,sim_11,sim_12,sim_13,sim_14,sim_15,sim_16,sim_17,sim_18,sim_19,sim_20,sim_21,sim_22,sim_23,sim_24,sim_25,sim_26,sim_27,sim_28,sim_29,sim_30,sim_31,sim_32,sim_33,sim_34,sim_35,sim_36,sim_37,sim_38,sim_39,sim_40,sim_41,sim_42,sim_43,sim_44,sim_45,sim_46,sim_47,sim_48,sim_49,sim_50,sim_51,sim_52,sim_53,sim_54,sim_55,sim_56,sim_57,sim_58,sim_59,sim_60,sim_61,sim_62,sim_63,sim_64,sim_65,sim_66,sim_67,sim_68,sim_69,sim_70,sim_71,sim_72,sim_73,sim_74,sim_75,sim_76,sim_77,sim_78,sim_79,sim_80,sim_81,sim_82,sim_83,sim_84,sim_85,sim_86,sim_87,sim_88,sim_89,sim_90,sim_91,sim_92,sim_93,sim_94,sim_95,sim_96,sim_97,sim_98,sim_99,sim_100,Date,Commune
7.1027055,6.1871333,5.982379,6.3553343,6.441624,6.7348747,6.298254,5.4660945,6.3124213,6.0364656,6.529136,6.247018,6.4501076,5.977265,6.6404924,5.5728545,5.4251904,6.7844324,6.500051,6.7129183,6.9065146,6.923349,6.2838097,6.5566835,5.990365,6.14291,6.416721,5.7360916,6.3235846,6.4314218,6.8392677,6.6626406,6.441052,6.970783,6.27565,6.7676578,6.696377,6.1970587,5.958887,6.533725,6.0041747,5.668749,6.9958134,7.0839314,6.3121905,6.3342714,6.4137144,6.1306744,6.325436,5.684576,6.815491,6.5310035,5.910523,6.442704,6.3036323,6.5654335,6.4568067,6.60736,6.4928937,5.7866955,6.702019,6.773088,7.470293,6.047215,6.551266,5.365645,5.99991,6.777327,6.9682817,6.428423,6.4001765,6.3306794,6.560371,6.094916,6.3999515,6.15029,5.759309,6.1321425,6.6895638,5.7243223,6.192439,6.7903986,6.510968,6.2110395,6.2440195,6.6144657,6.475697,5.920697,6.6813188,6.1724405,6.3606505,6.74697,6.0883827,6.4944577,6.4363546,6.2492633,7.259637,6.8622003,6.0022354,6.5803876,2020-08-20,Providencia
5.730607,6.450537,6.118949,6.0171585,6.7822833,6.571565,7.0438566,6.157781,5.64737,6.3809237,6.875148,6.2593284,5.9460664,6.1823945,6.3176208,6.0731177,6.3407607,6.4179792,6.3552957,6.4701295,6.4763703,6.9566293,6.952926,6.6556025,6.5130324,6.446705,7.4731593,6.541667,6.757315,6.2464585,6.467887,6.652689,6.597525,6.678333,5.7719536,6.2248855,6.652024,6.86725,6.0899987,6.3692293,6.126627,6.3999953,6.526917,6.558077,6.738702,6.295623,6.152742,6.904161,6.274288,6.4150014,6.196352,6.5790257,5.9339294,6.504839,6.1595397,6.01619,6.7585196,6.5761333,6.403968,7.172666,6.583311,5.9432025,5.728274,6.5768948,6.297164,6.242411,6.1050515,6.193084,6.3645296,6.747812,6.4116454,5.7945495,6.173282,7.1177945,6.4937897,6.4672008,6.0987616,6.5162044,7.1879907,7.0420647,6.1711354,6.7409706,5.7880654,6.2651315,6.3648663,7.06638,6.5084643,6.725964,5.4616847,6.498435,6.177236,6.066983,6.0599113,5.928789,6.2218404,6.8057547,6.743837,6.5328784,5.9217534,5.7233562,2020-08-21,Providencia
6.0731616,5.952786,5.7763324,5.8991265,5.60765,5.687984,7.1426435,6.419712,5.82422,6.375224,6.80605,5.961096,5.9703507,6.5594544,6.8094163,6.0743217,6.555109,6.6085668,6.367893,6.7537727,6.1420836,5.877499,6.3360505,6.7864604,6.3803487,7.1481485,5.9991384,6.683069,6.3755736,6.0828958,6.890716,5.861053,5.6234274,6.1842613,6.419598,6.343855,6.200047,6.4254556,7.06587,6.4533677,6.2693734,6.446684,6.1647573,5.840819,6.147959,6.297596,7.2422357,6.915239,6.449367,6.2888775,6.3561783,5.695574,6.474125,6.1006646,6.846021,7.052399,6.3554173,6.394503,6.293712,5.1354723,6.119977,6.7155986,6.393651,6.748221,6.6946754,7.1149073,6.3562098,5.867734,6.2064714,6.158421,6.818894,6.7020917,6.1496863,5.664668,6.3680644,6.077061,6.1404576,6.6476836,6.297241,6.243784,5.976664,6.217705,6.5343957,5.953617,5.2511063,6.6333456,6.172482,6.7870817,5.997025,6.4281406,5.9914317,6.712263,6.7887077,6.4604135,6.762422,6.462638,6.5427494,6.508076,6.1075034,6.0606933,2020-08-22,Providencia
5.852632,5.8551464,6.1430287,6.59001,6.6743865,6.675267,5.9612484,5.8165216,6.6665325,5.9868197,6.3456135,6.709381,5.7746053,6.338513,6.153382,6.337666,7.1175847,6.3624864,6.0424604,5.262865,6.583951,6.7143087,6.6235003,6.6849856,6.4741664,7.6021423,6.701105,6.404457,6.2835197,6.176115,5.927114,6.954617,5.96823,6.701162,6.9322596,6.6348085,5.798035,5.8126607,6.1359906,6.2338037,6.048647,6.228827,6.6341434,7.091664,6.3538995,6.1883116,6.378448,7.0984874,5.7614193,6.773743,6.348094,7.18682,7.26023,6.545999,5.833374,6.7266607,5.8682594,6.7349086,6.159278,6.5165462,6.5377207,7.48764,5.6800756,6.4986267,6.8266106,6.8796487,6.427493,6.278351,6.1835184,6.969955,5.9702573,6.0863476,5.7849216,6.6448817,6.3344345,6.7352166,6.0051227,5.8254085,6.551885,6.411309,6.6370406,6.301882,6.5056186,6.22444,6.5623727,5.93597,5.1061277,6.399498,5.604659,5.45048,6.5199127,5.9292603,5.5431843,6.4915085,6.3703403,6.642629,6.1547103,5.8609834,6.1587086,6.1762886,2020-08-23,Providencia
6.8446927,6.73799,7.348395,6.6859565,6.2105036,5.9689655,6.1317153,6.2770147,6.508718,6.5819154,6.0263124,6.0839157,6.7461987,6.090255,5.796919,6.2390604,6.6429424,6.212288,6.0153666,5.8897967,6.186263,6.60497,6.478641,6.9490886,6.9916315,6.579888,6.899023,5.8644166,6.3048754,6.357152,6.723872,6.0032945,5.7307053,6.1513,6.7243404,6.4241505,6.651633,6.0359297,6.6403866,6.827998,6.4021525,6.9460616,6.887935,6.1547127,6.8773413,6.239493,7.0009823,6.4279103,6.102545,6.9483533,6.8740706,6.8509674,5.9145937,6.5450335,6.754436,6.346126,5.843372,6.194213,6.2640724,6.604403,7.154827,6.3239574,6.525358,6.685677,5.384253,6.350606,7.930227,7.1126595,7.0366344,7.1312366,7.058205,6.577283,6.9058905,6.857964,6.737195,7.662742,6.12381,6.762989,7.181672,5.801062,6.474959,7.0093384,6.18675,7.055486,5.709702,6.9591384,6.774178,6.948972,6.329325,6.79608,5.8227596,6.4359946,6.817731,6.730566,5.7524414,6.101931,6.3701305,6.6895223,6.807943,6.3205338,2020-08-24,Providencia
7.0343246,6.83897,6.593467,6.487541,6.121282,6.226807,6.2033567,6.081795,7.026152,6.556689,6.0972104,6.385015,5.8554726,6.3349547,7.064345,6.443838,6.4893928,5.94249,6.697226,6.280363,6.0058217,6.9601665,6.3136125,6.1152954,6.489136,6.1402607,5.446785,6.246764,6.5267463,6.381514,6.4407773,5.6934037,6.516453,7.028918,6.227734,6.632491,5.6713953,6.403903,5.8559647,6.2055707,6.7352295,6.128898,6.383969,6.145665,5.899556,6.5342765,5.915878,5.9980893,6.186367,6.0928106,5.874894,6.2813754,6.9050775,6.3884335,6.393677,6.108899,6.89625,7.328945,5.8736844,5.924796,6.294502,7.1960335,7.1432,6.546421,5.485335,6.0501513,7.086573,5.9964476,5.985572,6.8507547,5.521052,6.1436787,6.2525983,6.062858,6.405809,6.092531,6.3184648,6.574173,6.953364,6.125112,5.3068686,6.7569995,6.0935693,6.301905,6.709161,6.2897162,6.332635,5.8254914,6.757921,6.7138376,7.090869,6.073998,5.895258,6.596981,6.5453725,6.306051,6.5233927,6.4950457,6.1886144,6.9318786,2020-08-25,Providencia
6.4516535,6.357753,6.5098395,6.907317,6.425833,6.228713,5.8627853,7.1051474,6.7660265,5.5448103,6.0256157,6.058096,6.3571134,6.477732,6.6620917,6.2397337,6.955073,5.920738,5.5685043,6.681029,5.892083,6.2732472,6.667672,6.2883906,6.0780687,5.8985233,7.268638,6.1604147,6.544179,6.716238,6.28245,6.4412227,7.011506,6.657661,6.6046567,6.1514397,6.9851627,6.1185217,6.0459175,6.381027,6.029404,6.341685,6.9276915,6.3349395,5.9898186,6.7219663,5.879853,6.583964,6.2546363,7.6185055,5.6383247,6.662729,5.6754375,7.02464,6.9697323,6.482696,6.715311,6.2891464,6.6896853,6.297485,6.948752,5.954016,6.1714253,6.014983,6.327106,6.407619,7.0206833,5.738277,6.8947763,6.1107326,6.9866157,7.160247,6.390867,7.1321635,6.0604315,5.941646,6.3938246,6.434288,5.8291945,6.5775003,6.596171,5.9695377,6.1301723,6.8065057,6.3113127,6.932052,6.4734282,6.7761307,6.4747205,6.37141,6.02957,6.69929,5.896037,6.0376725,6.5989957,6.6822586,6.5843496,6.127694,6.8922853,6.596479,2020-08-26,Providencia
6.3517714,6.6185336,6.650004,6.630562,5.938904,5.452158,6.1067214,6.282841,5.814157,6.121052,5.804532,6.4701266,5.910963,6.856074,6.262343,5.848538,5.9683437,6.6724367,6.870606,6.8309064,6.400964,6.364747,6.0916843,6.201497,5.9612617,6.1955647,7.1980615,5.672113,5.753024,5.779287,6.688445,6.6390657,5.655185,5.9521804,7.1492,6.378267,6.2904778,7.09393,6.2119174,6.7416387,6.6529093,6.7197056,5.7650084,6.550251,6.142405,5.970907,6.365405,6.650149,5.88049,6.393053,6.438346,6.4195695,6.1735253,6.191833,6.7964506,5.5807447,5.7334657,6.926886,6.939955,6.3983383,6.4538827,5.332282,6.3488684,5.695281,6.6474276,6.080306,6.0708494,6.5834746,6.338658,7.362466,5.649022,6.7433944,6.921702,6.915529,6.3166213,6.7035446,6.5483713,6.695336,6.3707857,6.166531,6.571532,6.253559,6.551833,6.2203465,5.837662,5.860276,6.007326,5.945828,6.6248393,5.8981347,6.830132,6.7742715,6.426302,6.0550222,6.655206,6.706605,6.382946,6.1770005,5.6820407,7.156347,2020-08-27,Providencia
4.237555,5.1341333,4.0611844,4.1153774,3.7328174,3.580327,4.994725,3.9382944,3.750004,3.9798481,4.2211328,3.6298175,4.205505,3.8508236,3.494573,3.7421422,4.9495177,4.3170657,4.1451697,4.2542496,3.8513882,3.803617,3.8581364,3.9096155,4.4525666,3.5755157,4.5502815,4.8622227,4.0475116,4.9482822,4.0129213,4.1942067,4.1648264,3.6861753,3.8509245,3.916918,4.5123944,4.0312314,4.376513,3.953386,4.0710373,4.5179667,4.1306424,3.6632273,3.6867735,3.8389533,4.2361956,4.6771746,3.875758,4.360541,4.1564207,3.789116,4.658605,3.825501,3.493602,4.088566,4.5427485,3.1777062,3.9841907,3.8592057,3.9791462,4.271006,4.3987284,4.041297,4.2723193,3.8836765,5.04875,3.875398,4.457668,3.4786918,3.8960466,3.7648962,3.714515,3.7912962,4.1417384,3.5177207,3.4984055,3.795235,4.161494,5.057694,4.9926457,4.009425,4.1644406,3.8690486,4.1229544,4.3527336,4.368558,3.8789196,4.2428327,3.752262,4.1718855,3.8470895,3.8850775,4.117177,4.2318997,4.3352156,3.9374528,4.2154617,5.37634,3.9552996,2020-08-28,Providencia
3.6951869,3.7667866,4.026226,3.9470391,4.0039306,3.4231806,3.7956672,3.5846436,3.8216295,3.977538,4.0742226,3.5246787,3.9604216,4.8083096,4.7226024,3.5004487,4.130829,4.287232,4.583427,4.5864697,4.838785,3.640134,4.6673317,3.7964182,3.5159624,3.5157864,3.8310788,3.6653662,3.9682937,4.810508,3.7532177,3.4430861,4.8000073,4.5301633,3.6081383,3.2924936,4.261578,3.6962485,3.7869043,3.7101517,3.9678743,3.6966655,3.6606688,4.0773478,3.5157344,3.7770176,3.7685993,4.601463,3.9554653,4.2117586,4.2856836,4.753534,3.4565463,4.2372365,4.0768843,3.6506968,3.869468,3.707342,3.8785648,3.8223598,4.3592825,4.5564938,4.045355,3.9646037,4.450565,3.883353,4.060081,4.210539,3.6771252,4.3067594,4.68399,3.4942856,4.0537267,4.208747,3.825853,3.989512,4.3746667,4.8394637,3.7157423,3.6642268,3.9451592,4.3736672,3.8793728,4.2039514,4.0337434,4.619237,4.5847425,4.049252,3.9672399,4.365707,3.607004,4.231102,3.6511836,4.1244354,4.0571136,4.526168,3.7306113,4.025071,4.853991,3.5017228,2020-08-29,Providencia
3.546042,3.8622253,4.164788,3.4292555,3.6052146,4.0788083,3.6416178,3.8779979,3.8828454,3.4691546,4.285505,3.706402,3.6776352,3.9832766,3.8808877,4.715181,4.5042477,4.3290267,4.055653,4.5066795,4.631931,4.0040054,4.4601436,4.891254,4.0286574,4.933605,3.868383,3.7302642,3.660793,3.949222,3.8907175,4.007079,4.2539983,3.8218834,4.3776913,3.9889915,4.0124316,4.003099,3.927421,4.3172183,4.700967,3.8356104,4.367201,4.516856,4.175288,4.152555,3.7435405,4.054775,3.9599528,4.2110853,3.616233,3.6597106,4.8787723,3.9508533,3.9225864,3.4973102,4.727649,4.1116357,4.0021515,4.191695,4.164122,3.9398713,3.343178,4.2384977,3.968941,3.7866921,4.692533,3.6437128,4.296145,4.3078756,3.5267165,3.4380987,4.2622976,3.7461095,4.4727674,4.4795156,4.4356623,3.8254259,4.465315,3.9388356,3.7705984,3.8620155,3.9933136,4.024711,4.489586,3.806802,4.323749,4.6499434,4.0305166,4.3551598,3.7977803,4.0065613,3.8884103,4.9180136,4.1628556,4.1657977,4.2890215,3.5639718,4.355737,4.498271,2020-08-30,Providencia
4.500099,3.806222,3.8622046,4.1054153,3.915605,3.509644,3.807649,3.7754018,4.3234487,3.9467232,3.950597,3.962988,4.274233,3.9945176,3.982536,4.149196,3.451766,3.7146056,4.309854,4.109323,4.3392735,3.7727995,3.9807622,3.9439912,4.021319,3.8163884,4.5564833,4.247623,3.849117,4.0867996,3.9904158,3.6424205,4.0351186,3.5492194,4.0871673,4.7082047,3.8178127,4.015376,4.4398704,4.115372,4.3755627,3.7875335,4.089353,3.8918388,3.7647433,3.7670066,3.7543232,3.3358626,3.8331165,4.008788,4.0096974,3.9071116,3.9391825,3.8218782,3.8301284,4.246173,4.831827,3.5668874,3.706653,4.0561786,3.8503006,4.283687,4.3993187,3.7559521,4.268953,4.3687754,3.1639404,3.967087,4.1920652,3.7573063,4.511133,4.3885903,3.9879298,3.9749513,3.6303613,3.9869926,3.942075,4.025229,3.697406,3.5708234,4.124705,5.0436716,4.120261,4.084438,3.9427898,4.033003,4.359122,4.4843526,4.457981,4.143947,4.0885735,3.907342,4.450091,3.827531,4.529301,4.085422,4.338315,4.1521845,4.662676,4.090163,2020-08-31,Providencia
3.7909958,3.8340669,4.24789,3.8654854,4.006036,4.484469,4.1008945,3.831511,3.595447,4.892603,4.0962305,3.6202726,3.9070675,3.8234138,4.0592294,3.8247032,3.6995683,3.976904,3.911677,3.908844,4.0179863,3.4877057,3.7869096,3.1742702,4.022119,3.9169853,4.56218,4.4005485,3.8865898,3.9103978,4.3241816,4.2958527,3.7546806,4.399355,4.1465755,3.89513,3.949872,4.02649,4.058455,4.003058,4.677791,3.5123138,4.1090717,4.408739,3.8140657,4.622795,4.578991,4.1913457,4.0152516,4.6144,3.623481,3.4655216,4.1677837,3.769565,3.6451707,3.856857,3.885932,3.7208333,3.98953,4.012763,3.6885371,3.933364,4.357563,3.9098358,3.400002,4.053667,4.004619,3.6753047,4.4857717,4.503085,3.8641233,3.8931308,3.5816088,3.8382516,3.6114113,3.9116848,4.0537577,3.874129,3.525634,4.289889,3.7788692,3.8895676,4.5746226,4.1718698,4.0383086,5.0447593,3.94873,4.231496,3.677094,3.560432,4.034041,3.7254322,3.8857274,3.422339,4.417797,4.012999,4.279689,4.0665965,4.4935946,3.6002817,2020-09-01,Providencia
4.254291,5.2871804,3.8582892,3.919712,4.076783,3.7698007,3.67705,3.821834,3.7992382,4.1195307,3.9394727,4.3493233,3.8866649,3.925295,4.0355663,4.3609295,4.221715,4.7933135,4.2258945,3.8300662,3.9293787,3.8050334,4.3373985,3.652069,3.7292025,3.8945653,3.9215999,4.0874624,3.5830486,3.81311,3.7602973,4.35248,3.853105,4.378028,3.94671,3.741886,4.1094265,3.5715668,3.9785507,4.029432,4.7943935,3.7653234,3.9071064,4.725316,3.6254153,3.5649142,4.8064113,3.6989443,4.006538,3.7824607,4.212463,4.109191,3.5143855,3.7441568,3.97701,4.149872,4.8628807,3.7531683,3.6425424,5.4058394,4.013905,4.2854323,4.026876,4.4772654,4.0765038,4.282452,4.0221086,4.483076,3.904983,4.074893,3.33767,4.0986466,4.0066495,4.6351132,3.8754497,4.232112,3.8325288,4.2990274,3.4071128,3.369345,3.627531,4.238969,4.0013437,4.4708924,3.7500117,4.161354,4.292204,4.165044,4.3940024,3.9397497,4.2128696,4.4905543,3.6101685,4.285549,3.991879,3.9660616,3.683485,3.6487622,4.558772,3.6319616,2020-09-02,Providencia
4.3832326,3.5287597,3.9521716,4.2821827,4.464846,3.807522,4.298828,3.6095107,3.976601,4.0542364,3.882488,3.7335763,4.381886,4.4302034,4.2195606,4.976003,4.0331993,3.7317014,4.070931,3.7840145,3.236224,4.712423,3.8236468,4.0618215,3.4670415,3.9664655,4.595548,4.214058,3.9000318,3.7631638,4.727201,4.0859942,3.9950821,4.1053586,3.7961283,4.391923,3.8458154,4.2007585,4.0605264,4.7925525,3.9876735,3.8659825,4.9668026,4.3030615,3.6415946,4.569809,4.091264,4.179263,3.966116,3.8855488,4.0710683,4.0245686,4.5084896,4.4858108,4.1854076,3.914326,4.001266,4.42323,4.291598,4.0827107,3.830017,3.9200253,4.2954926,3.8228078,3.9349668,3.739558,3.6811545,4.1531816,3.756615,4.178393,4.61629,4.0356154,3.8056834,3.9414017,3.5140436,3.995108,4.485681,4.0002275,4.094301,3.9076242,4.0909944,3.8781896,3.7231922,4.2404037,4.262891,5.271514,4.035323,4.281942,4.082874,4.4699626,4.2036743,3.6648898,4.4998093,3.9579408,4.037648,4.6036096,4.142041,3.6343207,3.8270288,4.3630214,2020-09-03,Providencia
4.372517,5.2582197,3.9520395,3.915209,3.997506,3.8616996,3.949587,3.9296792,4.340356,3.78114,3.8893657,4.216311,3.9458039,4.259245,3.9645777,3.8581908,4.0456653,4.3022304,3.8929315,3.7120135,4.4135947,3.7598467,4.421622,3.7639227,3.5882301,3.9313984,3.7555275,3.57434,4.0390983,3.6793857,5.076579,4.210513,4.421811,4.5299745,4.167693,3.7872953,3.8768532,3.7694616,3.957897,4.0033216,3.8878303,4.211124,3.703665,3.8544257,3.6440313,4.531422,3.5806274,4.2673135,4.259082,4.7161026,4.3241506,4.023354,3.6454296,4.81454,3.6854322,3.8993561,4.2888765,3.615552,3.8185868,4.2989006,3.30671,4.2313457,4.262588,4.1787734,3.8551092,3.5669885,4.0089464,3.7295444,4.1570992,3.4465222,4.6517873,4.0627275,5.0433974,3.5438824,3.668028,4.2020245,4.142039,3.7146652,4.0701103,4.439614,3.8463464,3.9625294,4.125748,4.173424,4.075165,4.461381,3.8394687,4.2719617,3.8894098,4.1304016,4.528268,4.5710673,3.627391,4.756048,3.5335062,4.2783346,4.386757,4.6197186,4.831825,3.6632998,2020-09-04,Providencia
3.824025,4.0213294,3.8109608,5.0267053,4.065369,3.836905,4.22142,4.0203815,3.9063969,3.8904896,4.2703147,4.538131,3.9049726,4.405109,3.7963276,4.0622745,4.4380655,4.6705456,3.8651903,4.263986,3.4174008,4.4109817,4.135143,4.8171606,4.337844,4.22136,3.8268163,3.957133,4.1350603,4.124819,4.6277437,4.010544,3.8438578,3.9795191,4.3267117,4.4123697,4.572051,3.497911,6.0172105,4.2331634,4.1883936,3.8578825,4.390789,4.4361,3.990403,3.9629283,4.1935596,4.1428103,3.748088,3.8836896,3.5615714,3.9630396,3.9425128,4.7442427,3.8313792,4.215086,4.2552075,3.6332667,4.005207,4.2398496,3.7503872,3.9993005,4.359435,4.736459,4.073285,4.1993885,3.9392655,3.8633025,3.8738003,4.0276837,3.9905763,3.6199696,3.7310488,4.468088,3.8725367,4.176694,3.9518297,4.197884,3.9803038,3.7990854,4.213447,3.4938636,3.4860096,3.7542922,4.219602,4.221029,4.2999024,4.0195246,3.7146962,5.051808,4.80109,3.8511422,4.081882,4.1743426,3.5364764,4.1293087,3.863489,4.5580525,3.9983706,4.4478097,2020-09-05,Providencia
4.591884,3.9459386,4.781627,4.5323725,3.668352,3.6801445,3.7229826,3.7013085,3.953399,4.166385,4.3330894,3.8399787,4.661524,4.264017,4.3010287,4.6870537,4.2823844,4.3385224,4.4641337,4.518213,4.0478926,4.166805,3.6483376,3.604114,4.013009,5.1038594,3.8744555,4.1341925,4.031079,4.0613084,4.3123994,3.672363,4.61585,3.8201199,3.7008708,4.2451215,3.923674,4.0712366,3.5683687,3.9330015,4.241341,3.6060278,4.083788,3.9299743,3.498196,3.867746,4.091303,3.9494112,4.0149097,4.014607,4.009806,3.7551494,3.503108,4.2279716,4.4560027,4.8730416,4.554215,3.921952,3.8065767,4.51351,4.184701,4.0624814,3.8118336,4.5587773,4.396856,3.9583707,3.8620853,5.023098,3.8915021,3.9400294,4.879355,4.9131637,4.1597457,4.1636376,5.1363993,4.2748623,4.2587786,4.381021,4.039865,3.554336,3.8346496,4.3805084,4.4772186,3.9641376,3.8636417,4.1415443,4.202685,3.867197,4.5410366,3.482923,3.951858,4.4363613,4.1136656,3.5910528,4.0037594,3.9222395,4.811953,4.319171,3.8579757,3.8407867,2020-09-06,Providencia
4.905703,4.037234,4.471421,4.206999,3.9470806,4.183608,4.4725885,3.9272034,3.6970384,4.131712,4.3850403,3.8035626,4.0830398,3.9139297,4.179289,3.7300932,4.102743,3.839624,4.318011,4.1436105,4.235258,3.4611142,5.4810514,4.501291,3.9234202,5.3414874,3.8003879,4.1805577,4.0526934,4.0141745,3.9727166,3.7550225,4.793081,4.1268697,3.9446516,4.081167,4.0745826,3.7121637,3.9074275,4.187228,3.9599686,4.0239186,4.288493,4.4101944,4.842175,3.9416738,4.553922,3.7279491,3.8018847,4.131044,4.02583,6.073014,4.131111,3.8411517,3.6314516,4.452406,3.5930467,3.610013,4.055148,4.32305,4.0182376,3.52009,4.162364,3.8296337,4.2981777,3.9378178,4.0186853,3.9379733,3.8162253,4.3133497,4.4958243,4.0099926,3.8821902,3.8562124,4.014643,3.9040792,4.1874795,4.0640507,3.849868,4.0709596,4.3965945,3.7073758,3.6328187,3.4246385,4.0953555,3.9983397,3.5987797,3.669323,4.112777,4.3777766,4.4927764,4.124324,4.6437025,3.793971,3.881359,4.1241326,4.210236,4.2392564,4.5971694,3.8259928,2020-09-07,Providencia
3.9996421,3.950579,3.603257,4.188057,4.574299,4.5513225,3.6506915,3.9169233,3.6752243,4.1323824,4.1623588,3.992718,4.355903,4.01658,4.2588925,3.9403763,3.8791192,3.7833,4.7240367,3.602861,3.7791643,4.2450233,3.7427404,3.837972,4.116395,4.0709987,4.3016376,4.33022,4.121465,4.0794764,4.447517,3.9535854,3.457191,3.8176858,3.9949708,4.5568533,4.791465,4.220014,4.1784525,3.9465187,4.14952,3.9289281,3.6393132,3.7014225,3.946824,4.260814,4.425001,3.7575445,4.1161075,4.841121,3.8598635,3.7209938,4.3239694,3.720683,4.139716,4.344222,4.198692,3.504338,4.3946886,4.486248,4.4064965,4.058944,4.548031,4.242294,3.763793,4.120046,4.1176276,4.3302927,4.2098293,3.605344,4.8071623,3.4009678,3.9869561,4.132947,4.0819936,3.9743066,3.9368675,3.7112625,4.0856576,4.0409837,3.7287831,4.0891666,4.1037917,4.0839124,3.436809,3.8584523,4.148997,4.2561088,4.320945,3.9040923,4.337264,4.762408,4.296117,3.8773348,4.1986322,4.058367,3.9147325,4.0348463,3.2279737,3.5220866,2020-09-08,Providencia
3.7827716,4.382935,3.4759338,3.4985428,3.723819,4.725891,3.581425,3.2818406,4.4588437,4.0276785,4.1024637,3.8283777,4.318016,4.109621,4.2906785,4.054496,3.876848,4.2276554,3.3408344,4.420454,4.436403,3.969138,3.9818885,4.5842013,3.9775848,4.3971825,3.9833,4.013745,3.6404397,4.162053,4.0248666,4.1930804,4.254615,4.1117234,4.185462,4.616658,4.0423975,4.269727,3.9158149,4.2122893,3.8271089,3.9710386,4.507842,3.841991,4.5230737,3.7795036,3.9573169,3.8977737,4.52637,3.9154835,4.17049,3.7704196,3.9028053,4.1308236,3.6194284,4.33136,3.9271724,3.9178581,3.6344035,3.6607492,3.316532,3.733356,3.7440145,5.1241274,4.0843916,4.047097,3.6066856,3.7882328,3.6187267,4.0669847,3.8339505,3.4941432,3.4624789,4.192897,4.349315,4.030053,4.766036,3.8768015,4.1898723,4.018895,3.818504,3.626244,4.1295834,4.017756,3.9543078,4.821604,4.012209,4.523239,3.9638734,3.7740138,4.0700636,3.5752618,4.0539412,3.9401872,4.753731,4.853895,3.7508664,3.8918025,3.8782206,3.4167042,2020-09-09,Providencia
4.469194,4.0499535,4.1428857,3.9241946,3.9660254,3.862611,3.617134,3.4617693,4.4023767,4.1546783,4.332178,4.021925,3.8899457,3.8848445,4.238223,4.1733537,4.298315,3.600507,4.167162,4.0863333,4.408677,4.019625,3.9880128,4.5102787,4.2965956,3.5264032,4.2263813,4.1307926,4.118922,3.9459333,3.5231845,4.037335,4.0382338,3.7365568,4.6311693,4.0004344,4.7746873,4.321437,4.1689982,4.8858185,4.1199245,3.8472345,4.2117896,3.726652,4.1753035,3.5528576,3.4838579,3.9305906,3.8171756,4.0196433,3.9203827,4.2386065,4.0546794,4.321393,4.197848,4.169954,3.7238734,4.116913,3.9586582,4.067658,3.7433517,4.271729,4.179936,3.7637258,3.6500053,3.8572197,3.7654736,4.958596,3.8189287,4.4018564,3.6343958,4.3563666,4.322936,3.9791436,3.5126479,4.604873,4.1185546,4.0490937,4.9722586,3.6148322,3.5721598,4.6791167,3.9633477,3.7193806,4.0658584,4.070245,3.9844444,3.9938676,3.966916,3.4220335,3.8737614,4.605844,3.8070948,4.409866,3.797832,3.897142,3.537595,4.370412,3.4072423,3.84291,2020-09-10,Providencia
3.8172379,4.0021825,3.6573827,4.4262104,4.1929355,4.2262883,4.0635614,3.575122,4.3018627,4.3584175,3.7848225,4.049586,3.958881,4.3746405,3.4798856,4.9567165,3.8377492,4.2614098,3.790403,3.6742377,5.058934,4.7393665,3.841908,3.9527335,3.9059048,3.7934947,4.8695745,4.1805577,3.933496,4.327965,3.6203191,3.7300313,4.5296173,4.635108,4.1190543,4.1602974,4.1401043,4.4222617,3.9206028,4.1151104,3.4007633,3.970694,3.8120356,3.7856822,4.2633467,4.371052,4.1729965,4.4010925,3.7656136,4.117845,3.7474923,3.7604527,4.9987855,3.8136513,3.9549112,3.9408424,4.2076516,3.8416543,4.548021,3.9946315,3.9080024,3.8096454,3.778126,4.847942,3.9342961,4.09621,3.831488,5.0224247,3.5816166,4.284676,3.3678946,3.7161798,4.085357,4.1764092,4.4496584,3.8318322,4.9260464,4.4105883,3.9647202,5.307467,3.7463968,4.4544206,3.4462402,4.1406174,4.010448,3.7164104,4.219198,4.7970505,4.16001,3.6792512,4.0205836,3.50816,4.0435133,3.7512186,4.3940673,4.131251,4.191594,3.5498953,4.1573067,3.6739738,2020-09-11,Providencia
